"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20240701","3호선","남부터미널(예술의전당)","31194","31691","20240704",""
"20240701","3호선","교대(법원.검찰청)","18139","11099","20240704",""
"20240701","3호선","고속터미널","39774","36774","20240704",""
"20240701","3호선","잠원","5558","5300","20240704",""
"20240701","3호선","신사","29427","30566","20240704",""
"20240701","3호선","압구정","34292","36350","20240704",""
"20240701","3호선","옥수","9377","9707","20240704",""
"20240701","3호선","금호","8558","8041","20240704",""
"20240701","3호선","약수","13816","13789","20240704",""
"20240701","수인선","호구포","4241","4367","20240704",""
"20240701","3호선","동대입구","9335","10098","20240704",""
"20240701","3호선","충무로","6","0","20240704",""
"20240701","3호선","을지로3가","12682","12517","20240704",""
"20240701","3호선","종로3가","12056","13028","20240704",""
"20240701","3호선","안국","27786","28258","20240704",""
"20240701","3호선","경복궁(정부서울청사)","24658","24596","20240704",""
"20240701","3호선","독립문","7890","7894","20240704",""
"20240701","3호선","무악재","4951","4764","20240704",""
"20240701","3호선","홍제","19130","18253","20240704",""
"20240701","3호선","녹번","16486","15364","20240704",""
"20240701","3호선","불광","17864","19129","20240704",""
"20240701","3호선","연신내","36454","34724","20240704",""
"20240701","3호선","구파발","23356","22437","20240704",""
"20240701","3호선","지축","8210","8281","20240704",""
"20240701","2호선","용두(동대문구청)","2679","2823","20240704",""
"20240701","2호선","신정네거리","10894","11306","20240704",""
"20240701","2호선","양천구청","7385","7731","20240704",""
"20240701","2호선","도림천","1514","1640","20240704",""
"20240701","2호선","신설동","3585","3448","20240704",""
"20240701","2호선","신답","1877","2114","20240704",""
"20240701","2호선","용답","3095","3076","20240704",""
"20240701","2호선","충정로(경기대입구)","11427","11993","20240704",""
"20240701","2호선","아현","11789","10860","20240704",""
"20240701","2호선","이대","16866","18864","20240704",""
"20240701","2호선","신촌","38320","38797","20240704",""
"20240701","2호선","홍대입구","68513","72441","20240704",""
"20240701","2호선","합정","31876","33826","20240704",""
"20240701","2호선","당산","19116","22661","20240704",""
"20240701","2호선","영등포구청","24618","25392","20240704",""
"20240701","2호선","문래","25593","26195","20240704",""
"20240701","2호선","신도림","52030","50407","20240704",""
"20240701","2호선","대림(구로구청)","26349","26813","20240704",""
"20240701","2호선","구로디지털단지","62554","62131","20240704",""
"20240701","2호선","신대방","26718","25946","20240704",""
"20240701","2호선","신림","57327","55411","20240704",""
"20240701","2호선","봉천","26453","25095","20240704",""
"20240701","2호선","서울대입구(관악구청)","49359","48579","20240704",""
"20240701","2호선","낙성대(강감찬)","29414","28970","20240704",""
"20240701","2호선","사당","39975","41536","20240704",""
"20240701","2호선","방배","17238","17798","20240704",""
"20240701","2호선","서초","23998","23682","20240704",""
"20240701","2호선","교대(법원.검찰청)","34405","40750","20240704",""
"20240701","2호선","강남","86648","84979","20240704",""
"20240701","2호선","역삼","58652","67029","20240704",""
"20240701","2호선","선릉","65979","58231","20240704",""
"20240701","2호선","삼성(무역센터)","57969","59341","20240704",""
"20240701","2호선","종합운동장","8393","9059","20240704",""
"20240701","2호선","잠실새내","25148","24398","20240704",""
"20240701","2호선","잠실(송파구청)","78515","78503","20240704",""
"20240701","2호선","잠실나루","17150","16607","20240704",""
"20240701","2호선","강변(동서울터미널)","31249","28846","20240704",""
"20240701","2호선","구의(광진구청)","26628","26269","20240704",""
"20240701","2호선","건대입구","35948","37728","20240704",""
"20240701","2호선","성수","44577","48653","20240704",""
"20240701","2호선","뚝섬","25563","27051","20240704",""
"20240701","2호선","한양대","10992","11890","20240704",""
"20240701","2호선","왕십리(성동구청)","16044","14530","20240704",""
"20240701","2호선","상왕십리","15736","15624","20240704",""
"20240701","2호선","신당","15440","15981","20240704",""
"20240701","2호선","동대문역사문화공원(DDP)","14628","16756","20240704",""
"20240701","2호선","을지로4가","15868","15485","20240704",""
"20240701","2호선","을지로3가","27086","26914","20240704",""
"20240701","2호선","을지로입구","53917","55357","20240704",""
"20240701","2호선","시청","29542","28262","20240704",""
"20240701","1호선","동묘앞","9171","9320","20240704",""
"20240701","1호선","청량리(서울시립대입구)","23940","23062","20240704",""
"20240701","1호선","제기동","17951","18156","20240704",""
"20240701","1호선","신설동","15557","15072","20240704",""
"20240701","1호선","동대문","12074","11684","20240704",""
"20240701","1호선","종로5가","25143","24698","20240704",""
"20240701","1호선","종로3가","25248","22927","20240704",""
"20240701","1호선","종각","42386","42377","20240704",""
"20240701","1호선","시청","27392","27297","20240704",""
"20240701","1호선","서울역","55778","52158","20240704",""
"20240702","중앙선","지평","41","51","20240705",""
"20240702","경의선","검암","1","0","20240705",""
"20240702","중앙선","양평","2804","2732","20240705",""
"20240702","중앙선","오빈","274","282","20240705",""
"20240702","중앙선","아신","485","458","20240705",""
"20240702","중앙선","국수","643","607","20240705",""
"20240702","중앙선","신원","150","127","20240705",""
"20240702","중앙선","양수","1597","1643","20240705",""
"20240702","중앙선","운길산","486","470","20240705",""
"20240702","중앙선","팔당","655","663","20240705",""
"20240702","중앙선","도심","2443","1934","20240705",""
"20240702","중앙선","덕소","5327","5164","20240705",""
"20240702","중앙선","양정","528","427","20240705",""
"20240702","중앙선","도농","11337","10343","20240705",""
"20240702","중앙선","구리","12780","12967","20240705",""
"20240702","중앙선","양원","3269","3249","20240705",""
"20240702","중앙선","망우","7291","6783","20240705",""
"20240702","중앙선","상봉","5701","5695","20240705",""
"20240702","중앙선","중랑","5425","5241","20240705",""
"20240702","중앙선","회기","24356","23565","20240705",""
"20240702","장항선","신창(순천향대)","1080","1130","20240705",""
"20240702","장항선","온양온천","3543","3588","20240705",""
"20240702","장항선","배방","1110","1156","20240705",""
"20240702","장항선","탕정","1541","1394","20240705",""
"20240702","장항선","아산","3155","2863","20240705",""
"20240702","장항선","쌍용(나사렛대)","2219","2118","20240705",""
"20240702","장항선","봉명","1438","1465","20240705",""
"20240702","일산선","대화","14788","11287","20240705",""
"20240702","일산선","주엽","9931","10122","20240705",""
"20240702","일산선","정발산","6506","6716","20240705",""
"20240702","일산선","마두","7977","8130","20240705",""
"20240702","일산선","백석","9875","10008","20240705",""
"20240702","일산선","대곡","3052","2317","20240705",""
"20240702","일산선","화정","16477","17016","20240705",""
"20240702","일산선","원당","10822","10278","20240705",""
"20240702","일산선","삼송","19319","18615","20240705",""
"20240702","일산선","지축","1","0","20240705",""
"20240702","일산선","원흥","11513","11005","20240705",""
"20240702","우이신설선","신설동","2369","2183","20240705",""
"20240702","우이신설선","보문","1661","1611","20240705",""
"20240702","우이신설선","성신여대입구(돈암)","3519","3823","20240705",""
"20240702","우이신설선","정릉","4465","4398","20240705",""
"20240702","우이신설선","북한산보국문","5936","5911","20240705",""
"20240702","우이신설선","솔샘","6037","5869","20240705",""
"20240702","우이신설선","삼양사거리","2499","2577","20240705",""
"20240702","우이신설선","삼양","1968","2120","20240705",""
"20240702","우이신설선","화계","3446","3353","20240705",""
"20240702","우이신설선","가오리","4376","4546","20240705",""
"20240702","우이신설선","4.19민주묘지","2750","2693","20240705",""
"20240702","우이신설선","솔밭공원","2565","2426","20240705",""
"20240702","우이신설선","북한산우이","2551","2189","20240705",""
"20240702","안산선","수리산","4105","3448","20240705",""
"20240702","안산선","오이도","7457","7085","20240705",""
"20240702","안산선","정왕","8091","8407","20240705",""
"20240702","안산선","신길온천","1884","1684","20240705",""
"20240702","안산선","안산","11451","10311","20240705",""
"20240702","안산선","초지","4875","4800","20240705",""
"20240702","안산선","고잔","8640","8262","20240705",""
"20240702","안산선","중앙","17036","17584","20240705",""
"20240702","안산선","한대앞","8751","8872","20240705",""
"20240702","안산선","상록수","14273","14608","20240705",""
"20240702","안산선","반월","4245","4175","20240705",""
"20240702","안산선","대야미","4830","4420","20240705",""
"20240702","안산선","산본","15702","16649","20240705",""
"20240702","신림선","관악산(서울대)","2471","2421","20240705",""
"20240702","신림선","서울대벤처타운","9410","8961","20240705",""
"20240702","신림선","서원","3739","3370","20240705",""
"20240702","신림선","신림","1905","2531","20240705",""
"20240702","신림선","당곡","5022","5031","20240705",""
"20240702","신림선","보라매병원","8850","9197","20240705",""
"20240702","신림선","보라매공원","2363","2503","20240705",""
"20240702","신림선","보라매","4566","4098","20240705",""
"20240702","신림선","서울지방병무청","3391","3671","20240705",""
"20240702","신림선","대방","2931","2408","20240705",""
"20240702","신림선","샛강","3287","3730","20240705",""
"20240702","수인선","인천","863","1362","20240705",""
"20240702","수인선","신포","1702","1746","20240705",""
"20240702","수인선","숭의","3978","3723","20240705",""
"20240702","수인선","인하대","6194","5923","20240705",""
"20240702","수인선","송도","2244","2013","20240705",""
"20240702","수인선","연수","4430","4347","20240705",""
